指标ID,PORK_CHN,VEG_CHN,FRU_CHN,IMA_NUT_CHN,IMV_NUT_CHN,IMA_FOO_CHN,IMV_FOO_CHN,IMA_SOB_CHN,IMV_SOB_CHN,RIC_P_CHN,BEP_P_CHN,IMA_VEO_CHN,IMV_VEO_CHN,VEO_P_CHN,IMA_IRO_CHN,IMV_IRO_CHN,IMP_IRO_CHN,IMV_COP_CHN,IMP_COP_CHN,IMA_COP_CHN,IMA_COA_CHN,IMV_COA_CHN,COA_I_CHN,IMA_CRO_CHN,IMV_CRO_CHN,IMV_PEP_CHN,IMA_PEP_CHN,P95_P_CHN,NAG_P_CHN,IMA_NAG_CHN,IMV_NAG_CHN,IMP_RAE_CHN,IMA_RAE_CHN,IMV_RAE_CHN,IMA_MEM_CHN,IMV_MEM_CHN,IMP_MEM_CHN,IMV_FER_CHN,IMA_FER_CHN,FER_I_GLB,IMA_INC_CHN,IMV_INC_CHN,IMP_INC_CHN,IMA_NHP_CHN,IMV_NHP_CHN
2018-04-03,16.78,3.71,5.61,,,,,,,,3269.09,,,6481.25,,,,,,,,,599.0,,,,,,,,,,,,,,,,,,,,,,
2018-04-04,17.0,3.71,5.67,,,,,,,,3277.88,,,6481.25,,,,,,,,,596.0,,,,,,,,,144.5,,,,,,,,,,,,,
2018-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,9708.0,,,,,,,,,,,,,,,,,
2018-04-08,17.05,3.81,5.71,,,,,,,,3305.76,,,6610.0,,,,,,,,,590.0,,,,,,,,,144.5,,,,,,,,,,,,,
2018-04-09,17.22,3.82,5.64,,,,,,,,3457.88,,,6610.0,,,,,,,,,584.0,,,,,,,,,143.8,,,,,,,,,,,,,
2018-04-10,17.05,3.91,5.63,,,,,,,4351.3,3456.36,,,6553.75,,,,,,,,,580.0,,,,,,3450.6,,,143.8,,,,,,,,,,,,,
2018-04-11,16.75,3.88,5.65,,,,,,,,3395.45,,,6553.75,,,,,,,,,577.0,,,,,,,,,143.8,,,,,,,,,,,,,
2018-04-12,16.9,3.97,5.63,,,,,,,,3381.52,,,6491.25,,,,,,,,,575.0,,,,,,,,,142.6,,,,,,,,,,,,,
2018-04-13,16.68,3.93,5.64,,,,,,,,3378.18,,,6475.0,,,,,,,,,570.0,,,,,9761.0,,,,,,,,,,,,,,,,,
2018-04-16,16.5,3.91,5.5,,,,,,,,3373.64,,,6475.0,,,,,,,,,569.0,,,,,,,,,142.6,,,,,,,,,,,,,
2018-04-17,16.51,3.97,5.56,,,,,,,,3356.06,,,6426.25,,,,,,,,,569.0,,,,,,,,,,,,,,,,,,,,,,
2018-04-18,16.54,3.98,5.55,,,,,,,,3351.52,,,6426.25,,,,,,,,,569.0,,,,,,,,,142.6,,,,,,,,,,,,,
2018-04-19,16.37,3.95,5.54,,,,,,,,3340.91,,,6460.0,,,,,,,,,570.0,,,,,,,,,142.6,,,,,,,,,,,,,
2018-04-20,16.41,3.88,5.55,,,,,,,4343.3,3327.88,,,6482.5,,,,,,,,,577.0,,,,,9774.0,3407.0,,,140.4,,,,,,,,,,,,,
2018-04-23,16.12,3.81,5.54,,,,,,,,3325.15,,,6482.5,,,,,,,,,587.0,,,,,,,,,140.4,,,,,,,,,,,,,
2018-04-24,16.18,3.74,5.6,,,,,,,,3309.39,,,6445.0,,,,,,,,,595.0,,,,,,,,,138.6,,,,,,,,,,,,,
2018-04-25,16.15,3.76,5.77,,,,,,,,3310.91,,,6455.0,,,,,,,,,597.0,,,,,,,,,138.3,,,,,,,,,,,,,
2018-04-26,16.4,3.7,5.78,,,,,,,,3292.12,,,6437.5,,,,,,,,,594.0,,,,,,,,,138.3,,,,,,,,,,,,,
2018-04-27,16.25,3.71,5.75,,,,,,,,3282.12,,,6437.5,,,,,,,,,594.0,,,,,10000.0,,,,138.3,,,,,,,,,,,,,
2018-04-28,16.02,3.72,5.7,,,,,,,,3282.12,,,6437.5,,,,,,,,,594.0,,,,,,,,,138.3,,,,,,,,,,,,,
2018-04-30,,,,75534.3,560000.0,398721.49999999994,1058.0,298091.3,692.0,4325.0,,24677.199999999997,31.0,,587754.2999999999,8292.0,92.1,155.0,103.8,263287.2,191056.1,2228.0,,1867063.4,3946.0,301.0,168150.6,,3331.3,154379.8249,681.8,,,,,,110.8,89.0,22810.0,78.59,2457636.4000000004,32745.0,105.5,5281756.0,3556.0000000000005
2018-05-02,15.89,3.64,5.76,,,,,,,,3294.24,,,6437.5,,,,,,,,,598.0,,,,,,,,,138.3,,,,,,,,,,,,,
2018-05-03,15.73,3.62,5.71,,,,,,,,3271.82,,,6448.75,,,,,,,,,599.0,,,,,,,,,138.3,,,,,,,,,,,,,
2018-05-04,16.01,3.59,5.78,,,,,,,,3268.79,,,6448.75,,,,,,,,,602.0,,,,,9987.0,,,,138.3,,,,,,,,,,,,,
2018-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.3,,,,,,,,,,,,,
2018-05-07,15.85,3.54,5.8,,,,,,,,3255.76,,,6467.5,,,,,,,,,609.0,,,,,,,,,,,,,,,,,,,,,,
2018-05-08,15.93,3.52,5.84,,,,,,,,3168.18,,,6467.5,,,,,,,,,612.0,,,,,,,,,137.1,,,,,,,,,,,,,
2018-05-09,15.78,3.56,5.79,,,,,,,,3159.09,,,6501.25,,,,,,,,,618.0,,,,,,,,,137.1,,,,,,,,,,,,,
2018-05-10,16.01,3.58,5.74,,,,,,,4325.0,3141.82,,,6546.25,,,,,,,,,622.0,,,,,,3545.9,,,137.1,,,,,,,,,,,,,
2018-05-11,16.16,3.54,5.75,,,,,,,,3139.7,,,6546.25,,,,,,,,,623.0,,,,,9987.0,,,,137.1,,,,,,,,,,,,,
2018-05-14,15.87,3.51,5.65,,,,,,,,3127.27,,,6546.25,,,,,,,,,640.0,,,,,,,,,136.7,,,,,,,,,,,,,
2018-05-15,15.79,3.5,5.57,,,,,,,,3114.85,,,6546.25,,,,,,,,,643.0,,,,,,,,,136.7,,,,,,,,,,,,,
2018-05-16,15.8,3.53,5.69,,,,,,,,3044.24,,,6512.5,,,,,,,,,645.0,,,,,,,,,135.7,,,,,,,,,,,,,
2018-05-17,15.96,3.51,5.67,,,,,,,,3042.73,,,6512.5,,,,,,,,,649.0,,,,,,,,,135.7,,,,,,,,,,,,,
2018-05-18,15.83,3.46,5.54,,,,,,,,2991.82,,,6540.0,,,,,,,,,657.0,,,,,10146.0,,,,135.7,,,,,,,,,,,,,
2018-05-20,,,,,,,,,,4325.0,,,,,,,,,,,,,,,,,,,4226.6,,,,,,,,,,,,,,,,
2018-05-21,15.62,3.4,5.43,,,,,,,,2987.27,,,6627.5,,,,,,,,,665.0,,,,,,,,,135.7,,,,,,,,,,,,,
2018-05-22,15.92,3.49,5.55,,,,,,,,2991.52,,,6668.75,,,,,,,,,665.0,,,,,,,,,135.7,,,,,,,,,,,,,
2018-05-23,15.83,3.51,5.62,,,,,,,,2997.27,,,6648.75,,,,,,,,,653.0,,,,,,,,,135.7,,,,,,,,,,,,,
2018-05-24,15.87,3.54,5.71,,,,,,,,3030.91,,,6683.75,,,,,,,,,650.0,,,,,,,,,135.7,,,,,,,,,,,,,
2018-05-25,16.1,3.56,5.6,,,,,,,,3032.12,,,6683.75,,,,,,,,,646.0,,,,,10146.0,,,,135.8,,,,,,,,,,,,,
2018-05-28,16.3,3.6,5.71,,,,,,,,3033.94,,,6662.5,,,,,,,,,645.0,,,,,,,,,136.0,,,,,,,,,,,,,
2018-05-29,16.33,3.59,5.74,,,,,,,,3038.79,,,6662.5,,,,,,,,,652.0,,,,,,,,,136.6,,,,,,,,,,,,,
2018-05-30,16.5,3.63,5.64,,,,,,,,3039.39,,,6735.0,,,,,,,,,654.0,,,,,,,,,136.9,,,,,,,,,,,,,
2018-05-31,16.39,3.62,5.6,78257.20000000001,530000.0,529598.7,1336.0,422710.80000000005,969.0000000000001,4325.0,3015.76,47351.1,60.0,6806.25,626191.9,9413.0,86.6,158.0,106.5,276639.3,202301.30000000002,2233.0,666.0,1996374.4,3905.0,303.0,182488.6,,3794.4,193798.1914,741.1,136.9,,,,,88.0,80.0,23426.100000000002,77.4,2686132.2,35716.0,143.1,5627151.3,4018.0
2018-06-01,16.5,3.59,5.56,,,,,,,,3017.27,,,6795.0,,,,,,,,,672.0,,,,,10412.0,,,,136.9,,,,,,,,,,,,,
2018-06-04,16.67,3.64,5.58,,,,,,,,3020.0,,,6830.0,,,,,,,,,688.0,,,,,,,,,136.9,,,,,,,,,,,,,
2018-06-05,16.49,3.63,5.78,,,,,,,,3013.94,,,6762.5,,,,,,,,,695.0,,,,,,,,,136.9,,,,,,,,,,,,,
2018-06-06,16.47,3.66,5.7,,,,,,,,3013.33,,,6706.25,,,,,,,,,700.0,,,,,,,,,137.0,,,,,,,,,,,,,
2018-06-07,16.58,3.59,5.79,,,,,,,,2996.97,,,6681.25,,,,,,,,,700.0,,,,,,,,,137.0,,,,,,,,,,,,,
2018-06-08,16.59,3.6,5.8,,,,,,,,2966.06,,,6645.0,,,,,,,,,701.0,,,,,10425.0,,,,137.5,,,,,,,,,,,,,
2018-06-10,,,,,,,,,,4325.0,,,,,,,,,,,,,,,,,,,3721.2,,,,,,,,,,,,,,,,
2018-06-11,16.46,3.51,5.74,,,,,,,,2956.97,,,6581.25,,,,,,,,,703.0,,,,,,,,,137.5,,,,,,,,,,,,,
2018-06-12,16.4,3.5,5.63,,,,,,,,2940.0,,,6581.25,,,,,,,,,708.0,,,,,,,,,138.2,,,,,,,,,,,,,
2018-06-13,16.6,3.49,5.68,,,,,,,,2933.64,,,6537.5,,,,,,,,,708.0,,,,,,,,,138.7,,,,,,,,,,,,,
2018-06-14,16.65,3.51,5.58,,,,,,,,2943.33,,,6570.0,,,,,,,,,698.0,,,,,,,,,139.8,,,,,,,,,,,,,
2018-06-15,16.55,3.48,5.56,,,,,,,,2947.58,,,6580.0,,,,,,,,,696.0,,,,,10319.0,,,,140.6,,,,,,,,,,,,,
2018-06-19,16.72,3.44,5.46,,,,,,,,3081.82,,,6580.0,,,,,,,,,691.0,,,,,,,,,140.6,,,,,,,,,,,,,
2018-06-20,16.68,3.39,5.41,,,,,,,4325.0,3080.0,,,6476.25,,,,,,,,,689.0,,,,,,3661.7,,,140.6,,,,,,,,,,,,,
2018-06-21,16.69,3.4,5.43,,,,,,,,3068.48,,,6476.25,,,,,,,,,688.0,,,,,,,,,140.6,,,,,,,,,,,,,
2018-06-22,16.49,3.37,5.4,,,,,,,,3022.73,,,6476.25,,,,,,,,,687.0,,,,,10319.0,,,,140.6,,,,,,,,,,,,,
2018-06-25,16.63,3.33,5.3,,,,,,,,3000.3,,,6476.25,,,,,,,,,687.0,,,,,,,,,140.6,,,,,,,,,,,,,
2018-06-26,16.64,3.31,5.35,,,,,,,,3005.45,,,6438.75,,,,,,,,,685.0,,,,,,,,,139.5,,,,,,,,,,,,,
2018-06-27,16.66,3.3,5.4,,,,,,,,3024.85,,,6443.75,,,,,,,,,682.0,,,,,,,,,139.1,,,,,,,,,,,,,
2018-06-28,16.74,3.34,5.49,,,,,,,,3055.76,,,6443.75,,,,,,,,,682.0,,,,,,,,,139.1,,,,,,,,,,,,,
2018-06-29,16.63,3.33,5.44,,,,,,,,3063.64,,,6443.75,,,,,,,,,681.0,,,,,10266.0,,,,139.1,,,,,,,,,,,,,
2018-06-30,,,,58449.200000000004,399999.99999999994,460171.99999999994,1124.0,389030.0,869.9999999999999,4325.0,,41205.5,53.0,,544807.6,8324.0,85.8,176.0,109.1,311635.39999999997,223558.1,2547.0,,1863779.2999999998,3435.0,222.00000000000003,147520.7,,3769.4,183315.662,730.2,,,,,,84.3,55.0,16444.1,78.03,2522842.5,34219.0,69.9,5373316.600000001,3734.0
2018-07-02,16.52,3.36,5.41,,,,,,,,3114.24,,,6443.75,,,,,,,,,681.0,,,,,,,,,137.9,,,,,,,,,,,,,
2018-07-03,16.65,3.38,5.28,,,,,,,,3116.97,,,6421.25,,,,,,,,,682.0,,,,,,,,,136.2,,,,,,,,,,,,,
2018-07-04,16.55,3.39,5.38,,,,,,,,3114.85,,,6421.25,,,,,,,,,682.0,,,,,,,,,135.1,,,,,,,,,,,,,
2018-07-05,16.59,3.35,5.31,,,,,,,,3115.76,,,6431.25,,,,,,,,,683.0,,,,,,,,,135.0,,,,,,,,,,,,,
2018-07-06,16.54,3.36,5.29,,,,,,,,3119.7,,,6431.25,,,,,,,,,683.0,,,,,10266.0,,,,135.0,,,,,,,,,,,,,
2018-07-09,16.74,3.39,5.27,,,,,,,,3143.03,,,6435.0,,,,,,,,,684.0,,,,,,,,,135.0,,,,,,,,,,,,,
2018-07-10,17.0,3.44,5.27,,,,,,,4325.0,3138.48,,,6430.0,,,,,,,,,684.0,,,,,,3889.2,,,135.0,,,,,,,,,,,,,
2018-07-11,17.21,3.41,5.25,,,,,,,,3126.36,,,6405.0,,,,,,,,,682.0,,,,,,,,,135.0,,,,,,,,,,,,,
2018-07-12,17.47,3.49,5.26,,,,,,,,3112.12,,,6363.75,,,,,,,,,680.0,,,,,,,,,135.8,,,,,,,,,,,,,
2018-07-13,17.27,3.48,5.22,,,,,,,,3116.18,,,6340.0,,,,,,,,,676.0,,,,,10531.0,,,,135.2,,,,,,,,,,,,,
2018-07-16,17.5,3.58,5.13,,,,,,,,3095.15,,,6311.25,,,,,,,,,673.0,,,,,,,,,135.1,,,,,,,,,,,,,
2018-07-17,17.58,3.61,5.19,,,,,,,,3097.58,,,6311.25,,,,,,,,,667.0,,,,,,,,,135.0,,,,,,,,,,,,,
2018-07-18,17.45,3.61,5.03,,,,,,,,3097.88,,,6333.75,,,,,,,,,664.0,,,,,,,,,134.7,,,,,,,,,,,,,
2018-07-19,17.32,3.62,5.0,,,,,,,,3098.79,,,6345.0,,,,,,,,,659.0,,,,,,,,,134.4,,,,,,,,,,,,,
2018-07-20,17.44,3.64,5.03,,,,,,,4325.0,3105.45,,,6345.0,,,,,,,,,656.0,,,,,10544.0,4321.7,,,134.0,,,,,,,,,,,,,
2018-07-23,17.63,3.63,5.13,,,,,,,,3106.06,,,6345.0,,,,,,,,,651.0,,,,,,,,,134.0,,,,,,,,,,,,,
2018-07-24,17.81,3.71,5.09,,,,,,,,3101.82,,,6312.5,,,,,,,,,645.0,,,,,,,,,133.6,,,,,,,,,,,,,
2018-07-25,17.9,3.72,5.08,,,,,,,,3116.36,,,6312.5,,,,,,,,,640.0,,,,,,,,,133.8,,,,,,,,,,,,,
2018-07-26,17.93,3.7,5.04,,,,,,,,3119.09,,,6345.0,,,,,,,,,633.0,,,,,,,,,133.7,,,,,,,,,,,,,
2018-07-27,17.89,3.68,4.94,,,,,,,,3115.76,,,6345.0,,,,,,,,,627.0,,,,,10425.0,,,,133.7,,,,,,,,,,,,,
2018-07-30,18.06,3.76,5.06,,,,,,,,3117.58,,,6350.0,,,,,,,,,619.0,,,,,,,,,133.7,,,,,,,,,,,,,
2018-07-31,18.01,3.73,4.88,62418.50000000001,420000.0,406667.1,981.0,356264.4,801.0,4325.0,3140.0,40470.1,51.0,6340.0,588576.6,8996.0,87.8,185.0,106.9,316506.10000000003,276701.10000000003,2901.0,610.0,1934235.8,3602.0,267.0,166648.5,,4429.2,203996.9509,737.8,133.6,,,,,110.6,54.0,17121.5,82.64,2847164.5,38604.0,150.3,5987478.8,4221.0
2018-08-01,18.07,3.72,4.87,,,,,,,,3139.39,,,6311.25,,,,,,,,,605.0,,,,,,,,,133.3,,,,,,,,,,,,,
2018-08-02,18.06,3.74,4.96,,,,,,,,3131.21,,,6346.25,,,,,,,,,602.0,,,,,,,,,133.3,,,,,,,,,,,,,
2018-08-03,18.18,3.8,4.97,,,,,,,,3131.21,,,6346.25,,,,,,,,,597.0,,,,,10425.0,,,,133.2,,,,,,,,,,,,,
2018-08-06,18.49,3.78,4.98,,,,,,,,3133.64,,,6346.25,,,,,,,,,598.0,,,,,,,,,133.2,,,,,,,,,,,,,
2018-08-07,18.75,3.8,4.99,,,,,,,,3143.64,,,6378.75,,,,,,,,,603.0,,,,,,,,,133.2,,,,,,,,,,,,,
2018-08-08,18.85,3.76,4.95,,,,,,,,3176.97,,,6403.75,,,,,,,,,611.0,,,,,,,,,133.2,,,,,,,,,,,,,
2018-08-09,18.67,3.77,5.02,,,,,,,,3251.52,,,6403.75,,,,,,,,,620.0,,,,,,,,,133.0,,,,,,,,,,,,,
2018-08-10,18.97,3.8,5.03,,,,,,,4325.0,3267.88,,,6403.75,,,,,,,,,627.0,,,,,10491.0,4313.5,,,133.0,,,,,,,,,,,,,
2018-08-13,18.76,3.81,4.97,,,,,,,,3250.0,,,6368.75,,,,,,,,,627.0,,,,,,,,,132.9,,,,,,,,,,,,,
2018-08-14,18.95,3.82,5.04,,,,,,,,3254.85,,,6368.75,,,,,,,,,629.0,,,,,,,,,132.9,,,,,,,,,,,,,
2018-08-15,19.11,3.85,5.03,,,,,,,,3305.45,,,6400.0,,,,,,,,,629.0,,,,,,,,,132.9,,,,,,,,,,,,,
2018-08-16,19.21,3.89,5.08,,,,,,,,3308.18,,,6390.0,,,,,,,,,628.0,,,,,,,,,132.9,,,,,,,,,,,,,
2018-08-17,19.18,3.87,5.09,,,,,,,,3306.18,,,6465.0,,,,,,,,,625.0,,,,,10491.0,,,,132.9,,,,,,,,,,,,,
2018-08-20,19.34,4.05,5.08,,,,,,,4325.0,3292.94,,,6528.75,,,,,,,,,621.0,,,,,,4287.1,,,132.3,,,,,,,,,,,,,
2018-08-21,19.53,4.14,5.09,,,,,,,,3285.29,,,6528.75,,,,,,,,,617.0,,,,,,,,,132.3,,,,,,,,,,,,,
2018-08-22,19.45,4.18,5.04,,,,,,,,3284.71,,,6562.5,,,,,,,,,616.0,,,,,,,,,132.2,,,,,,,,,,,,,
2018-08-23,19.38,4.21,5.05,,,,,,,,3286.47,,,6542.5,,,,,,,,,616.0,,,,,,,,,132.2,,,,,,,,,,,,,
2018-08-24,19.53,4.25,5.06,,,,,,,,3283.82,,,6542.5,,,,,,,,,618.0,,,,,9774.0,,,,132.2,,,,,,,,,,,,,
2018-08-27,19.41,4.29,5.1,,,,,,,,3267.35,,,6523.75,,,,,,,,,625.0,,,,,,,,,132.2,,,,,,,,,,,,,
2018-08-28,19.52,4.3,5.04,,,,,,,,3242.06,,,6523.75,,,,,,,,,627.0,,,,,,,,,132.7,,,,,,,,,,,,,
2018-08-29,19.54,4.26,5.06,,,,,,,,3240.88,,,6523.75,,,,,,,,,627.0,,,,,,,,,132.8,,,,,,,,,,,,,
2018-08-30,19.45,4.27,5.09,,,,,,,,3253.24,,,6536.25,,,,,,,,,627.0,,,,,,,,,132.8,,,,,,,,,,,,,
2018-08-31,19.55,4.28,5.07,77042.8,530000.0,443455.29999999993,1086.0,395846.29999999993,915.0,4325.0,3259.41,45916.299999999996,60.0,6536.25,604055.2,8935.0,93.4,166.0,106.7,275423.7,267300.0,2868.0,627.0,2051907.1,3837.9999999999995,270.0,170310.1,9774.0,4193.4,236066.947,776.9,133.0,,,,,90.4,57.0,17340.9,84.57,2743553.5,38194.0,97.2,6042314.2,4127.0
2018-09-03,19.47,4.16,5.12,,,,,,,,3261.76,,,6496.25,,,,,,,,,625.0,,,,,,,,,133.0,,,,,,,,,,,,,
2018-09-04,19.66,4.18,5.06,,,,,,,,3264.41,,,6533.75,,,,,,,,,625.0,,,,,,,,,133.0,,,,,,,,,,,,,
2018-09-05,19.59,4.19,5.17,,,,,,,,3269.12,,,6533.75,,,,,,,,,625.0,,,,,,,,,133.0,,,,,,,,,,,,,
2018-09-06,19.62,4.18,5.21,,,,,,,,3265.0,,,6533.75,,,,,,,,,627.0,,,,,,,,,133.0,,,,,,,,,,,,,
2018-09-07,19.76,4.19,5.09,,,,,,,,3265.0,,,6521.25,,,,,,,,,629.0,,,,,9947.0,,,,133.0,,,,,,,,,,,,,
2018-09-10,19.91,4.31,5.21,,,,,,,4325.0,3315.88,,,6521.25,,,,,,,,,631.0,,,,,,4179.2,,,133.0,,,,,,,,,,,,,
2018-09-11,19.8,4.32,5.14,,,,,,,,3322.65,,,6521.25,,,,,,,,,635.0,,,,,,,,,133.0,,,,,,,,,,,,,
2018-09-12,19.64,4.33,5.21,,,,,,,,3324.41,,,6583.75,,,,,,,,,635.0,,,,,,,,,133.0,,,,,,,,,,,,,
2018-09-13,20.01,4.4,5.16,,,,,,,,3317.94,,,6583.75,,,,,,,,,635.0,,,,,,,,,133.0,,,,,,,,,,,,,
2018-09-14,19.9,4.42,5.24,,,,,,,,3317.94,,,6583.75,,,,,,,,,633.0,,,,,9960.0,,,,133.0,,,,,,,,,,,,,
2018-09-17,19.96,4.43,5.18,,,,,,,,3336.76,,,6583.75,,,,,,,,,632.0,,,,,,,,,133.0,,,,,,,,,,,,,
2018-09-18,19.88,4.34,5.17,,,,,,,,3341.76,,,6575.0,,,,,,,,,629.0,,,,,,,,,133.0,,,,,,,,,,,,,
2018-09-19,20.06,4.32,5.29,,,,,,,,3340.0,,,6575.0,,,,,,,,,630.0,,,,,,,,,132.9,,,,,,,,,,,,,
2018-09-20,19.98,4.33,5.27,,,,,,,4325.0,3347.35,,,6528.75,,,,,,,,,631.0,,,,,,4390.3,,,132.9,,,,,,,,,,,,,
2018-09-21,20.13,4.33,5.18,,,,,,,,3351.76,,,6528.75,,,,,,,,,634.0,,,,,10093.0,,,,133.1,,,,,,,,,,,,,
2018-09-25,20.1,4.39,5.19,,,,,,,,3435.88,,,6531.25,,,,,,,,,636.0,,,,,,,,,133.1,,,,,,,,,,,,,
2018-09-26,19.95,4.44,5.24,,,,,,,,3482.94,,,6576.25,,,,,,,,,638.0,,,,,,,,,132.5,,,,,,,,,,,,,
2018-09-27,19.96,4.41,5.18,,,,,,,,3482.65,,,6576.25,,,,,,,,,639.0,,,,,,,,,132.5,,,,,,,,,,,,,
2018-09-28,20.06,4.42,5.28,,,,,,,,3527.35,,,6531.25,,,,,,,,,643.0,,,,,10106.0,,,,132.4,,,,,,,,,,,,,
2018-09-29,19.97,4.45,5.23,,,,,,,,3529.12,,,6531.25,,,,,,,,,644.0,,,,,,,,,132.4,,,,,,,,,,,,,
2018-09-30,19.85,4.42,5.07,64791.50000000001,499999.99999999994,391707.6,970.0000000000001,342923.2,801.0,4313.5,3529.12,43134.8,58.0,6531.25,658891.7999999999,9347.0,100.3,193.0,103.9,303874.2,216464.6,2514.0,644.0,1994448.4,3721.0,292.0,175937.4,,4513.1,226204.108,762.0,132.4,,,,,91.2,50.0,14661.5,86.7,3204206.7,39241.0,128.1,6781306.300000001,4188.0
2018-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,10279.0,,,,,,,,,,,,,,,,,
2018-10-08,19.75,4.36,5.15,,,,,,,,3645.29,,,6541.25,,,,,,,,,649.0,,,,,,,,,132.4,,,,,,,,,,,,,
2018-10-09,19.73,4.3,5.18,,,,,,,,3662.65,,,6580.0,,,,,,,,,652.0,,,,,,,,,132.4,,,,,,,,,,,,,
2018-10-10,19.92,4.25,5.23,,,,,,,4295.0,3672.65,,,6587.5,,,,,,,,,659.0,,,,,,4457.5,,,132.4,,,,,,,,,,,,,
2018-10-11,19.63,4.21,5.25,,,,,,,,3679.41,,,6557.5,,,,,,,,,661.0,,,,,,,,,132.2,,,,,,,,,,,,,
2018-10-12,19.79,4.16,5.17,,,,,,,,3679.12,,,6572.5,,,,,,,,,666.0,,,,,10332.0,,,,132.0,,,,,,,,,,,,,
2018-10-15,19.92,4.11,5.25,,,,,,,,3677.35,,,6622.5,,,,,,,,,668.0,,,,,,,,,132.0,,,,,,,,,,,,,
2018-10-16,19.81,4.04,5.31,,,,,,,,3681.18,,,6622.5,,,,,,,,,672.0,,,,,,,,,132.0,,,,,,,,,,,,,
2018-10-17,19.79,4.06,5.28,,,,,,,,3673.24,,,6622.5,,,,,,,,,674.0,,,,,,,,,132.0,,,,,,,,,,,,,
2018-10-18,19.7,4.0,5.39,,,,,,,,3692.06,,,6580.0,,,,,,,,,675.0,,,,,,,,,131.7,,,,,,,,,,,,,
2018-10-19,19.94,3.98,5.32,,,,,,,,3667.65,,,6580.0,,,,,,,,,673.0,,,,,10345.0,,,,131.7,,,,,,,,,,,,,
2018-10-20,,,,,,,,,,4295.0,,,,,,,,,,,,,,,,,,,4477.5,,,,,,,,,,,,,,,,
2018-10-22,19.53,3.91,5.29,,,,,,,,3656.47,,,6580.0,,,,,,,,,670.0,,,,,,,,,131.7,,,,,,,,,,,,,
2018-10-23,19.5,3.91,5.38,,,,,,,,3648.82,,,6562.22,,,,,,,,,665.0,,,,,,,,,131.5,,,,,,,,,,,,,
2018-10-24,19.48,3.89,5.38,,,,,,,,3646.18,,,6518.75,,,,,,,,,661.0,,,,,,,,,131.5,,,,,,,,,,,,,
2018-10-25,19.33,3.84,5.4,,,,,,,,3644.12,,,6518.75,,,,,,,,,653.0,,,,,,,,,131.5,,,,,,,,,,,,,
2018-10-26,19.4,3.83,5.35,,,,,,,,3644.12,,,6518.75,,,,,,,,,649.0,,,,,10518.0,,,,130.8,,,,,,,,,,,,,
2018-10-29,19.31,3.73,5.44,,,,,,,,3637.27,,,6518.75,,,,,,,,,647.0,,,,,,,,,130.6,,,,,,,,,,,,,
2018-10-30,19.29,3.77,5.55,,,,,,,,3628.24,,,6518.75,,,,,,,,,646.0,,,,,,,,,130.6,,,,,,,,,,,,,
2018-10-31,19.35,3.73,5.65,46701.2,390000.0,348089.0,845.0,300884.1,692.0,4284.3,3625.29,33637.200000000004,47.0,6518.75,639513.5,8840.0,102.6,157.0,101.3,240762.6,196419.3,2308.0,645.0,2293985.0,4080.0,255.0,168621.1,,4548.4,245071.6677,730.0,129.8,,,,,105.0,47.0,15209.5,88.15,2918276.8,34196.0,131.5,6229352.4,3571.0
2018-11-01,19.13,3.68,5.7,,,,,,,,3571.18,,,6518.75,,,,,,,,,647.0,,,,,,,,,129.8,,,,,,,,,,,,,
2018-11-02,19.29,3.68,5.71,,,,,,,,3493.53,,,6373.75,,,,,,,,,648.0,,,,,10518.0,,,,130.0,,,,,,,,,,,,,
2018-11-05,19.1,3.6,5.69,,,,,,,,3451.47,,,6373.75,,,,,,,,,652.0,,,,,,,,,130.0,,,,,,,,,,,,,
2018-11-06,19.31,3.63,5.76,,,,,,,,3440.88,,,6358.75,,,,,,,,,652.0,,,,,,,,,130.0,,,,,,,,,,,,,
2018-11-07,19.26,3.59,5.7,,,,,,,,3435.29,,,6358.75,,,,,,,,,650.0,,,,,,,,,129.9,,,,,,,,,,,,,
2018-11-08,19.32,3.61,5.83,,,,,,,,3430.88,,,6358.75,,,,,,,,,649.0,,,,,,,,,129.8,,,,,,,,,,,,,
2018-11-09,19.35,3.53,5.77,,,,,,,,3424.41,,,6343.75,,,,,,,,,646.0,,,,,10186.0,,,,129.8,,,,,,,,,,,,,
2018-11-10,,,,,,,,,,4282.5,,,,,,,,,,,,,,,,,,,4543.8,,,,,,,,,,,,,,,,
2018-11-12,19.03,3.58,5.85,,,,,,,,3420.59,,,6303.75,,,,,,,,,641.0,,,,,,,,,129.8,,,,,,,,,,,,,
2018-11-13,19.1,3.53,5.82,,,,,,,,3406.18,,,6293.75,,,,,,,,,634.0,,,,,,,,,129.7,,,,,,,,,,,,,
2018-11-14,19.04,3.56,5.77,,,,,,,,3397.06,,,6238.75,,,,,,,,,631.0,,,,,,,,,130.0,,,,,,,,,,,,,
2018-11-15,19.02,3.53,5.77,,,,,,,,3349.12,,,6266.25,,,,,,,,,631.0,,,,,,,,,130.0,,,,,,,,,,,,,
2018-11-16,19.19,3.47,5.72,,,,,,,,3361.18,,,6298.75,,,,,,,,,630.0,,,,,10173.0,,,,130.0,,,,,,,,,,,,,
